dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason
ASP-POTASSCO-classification,/home/crc00006699/zh/tabiclv2/data178/ASP-POTASSCO-classification,multiclass,1035,207,259,141,11,0.44015444015444016,1.3587090969085693,3.4335713386535645,ok,,1035,776,259,259,,0,2e-06,False,0.7997982501983643,stratified,stratified split | TTT training skipped because n_classes=11 exceeds model max_classes=10
BNG(breast-w),/home/crc00006699/zh/tabiclv2/data178/BNG(breast-w),binclass,31492,6299,7874,9,2,0.9883159766319533,82.47055578231812,18.959123849868774,ok,,31492,23619,7873,7874,0.036260899156332016,10,2e-06,True,82.18782424926758,stratified,stratified split
Bank_Customer_Churn_Dataset,/home/crc00006699/zh/tabiclv2/data178/Bank_Customer_Churn_Dataset,binclass,8000,1600,2000,10,2,0.8775,7.293807506561279,2.291273355484009,ok,,8000,6000,2000,2000,0.3518424332141876,10,2e-06,True,7.204155206680298,stratified,stratified split
Cardiovascular-Disease-dataset,/home/crc00006699/zh/tabiclv2/data178/Cardiovascular-Disease-dataset,binclass,56000,11200,14000,11,2,0.7341428571428571,249.32928490638733,53.54922699928284,ok,,56000,42000,14000,14000,0.5720226764678955,10,2e-06,True,248.77490973472595,stratified,stratified split
Customer_Personality_Analysis,/home/crc00006699/zh/tabiclv2/data178/Customer_Personality_Analysis,binclass,1792,359,448,24,2,0.8839285714285714,1.3825695514678955,0.5919582843780518,ok,,1792,1344,448,448,0.269624799489975,10,2e-06,True,1.3195445537567139,stratified,stratified split
Employee,/home/crc00006699/zh/tabiclv2/data178/Employee,binclass,3722,745,931,8,2,0.8517722878625135,2.4556729793548584,0.8347597122192383,ok,,3722,2791,931,931,0.48861321806907654,10,2e-06,True,2.408729076385498,stratified,stratified split
FOREX_audcad-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audcad-hour-High,binclass,35060,7012,8765,10,2,0.7150028522532801,101.65281343460083,23.13888645172119,ok,,35060,26295,8765,8765,0.5518598556518555,10,2e-06,True,101.34116339683533,stratified,stratified split
FOREX_audjpy-hour-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_audjpy-hour-High,binclass,35060,7012,8765,10,2,0.7087278950370793,101.4761803150177,23.048539638519287,ok,,35060,26295,8765,8765,0.6909100413322449,10,2e-06,True,101.19323325157166,stratified,stratified split
FOREX_cadjpy-day-High,/home/crc00006699/zh/tabiclv2/data178/FOREX_cadjpy-day-High,binclass,1467,294,367,10,2,0.7084468664850136,0.9642519950866699,0.36643433570861816,ok,,1467,1100,367,367,0.6915991902351379,10,2e-06,True,0.9342234134674072,stratified,stratified split
Fitness_Club_c,/home/crc00006699/zh/tabiclv2/data178/Fitness_Club_c,binclass,1200,240,300,6,2,0.7933333333333333,0.8134076595306396,0.1916821002960205,ok,,1200,900,300,300,0.5005090236663818,10,2e-06,True,0.787559986114502,stratified,stratified split
